PlayDate,AP,N01,N02,N03,N04,N05,N06,N07,N08,N09,N10,N11,N12,N13,N14,N15,N16,N17,N18,N19,N20
2023-03-18,P,3,5,6,9,18,21,22,26,31,32,35,42,44,48,51,52,56,62,64,66
2023-03-20,A,4,10,11,18,19,22,23,25,28,30,34,37,40,49,50,61,64,66,69,70
2023-03-20,P,5,7,9,11,12,19,23,24,35,37,38,40,45,49,52,56,59,61,65,67
2023-03-21,P,1,9,16,19,20,23,26,28,31,34,43,49,51,52,55,60,63,64,66,69
2023-03-21,A,6,7,17,22,29,34,39,40,41,48,53,55,57,61,62,64,66,68,69,70
2023-03-22,P,2,8,10,17,21,25,30,37,42,43,45,48,49,52,54,55,56,58,63,68
2023-03-22,A,1,2,8,9,14,27,29,30,32,34,35,49,52,53,55,56,59,63,67,70
2023-03-23,A,2,15,22,24,25,30,31,32,34,38,39,40,44,45,49,52,58,61,62,67
2023-03-23,P,4,7,10,13,16,27,29,32,34,35,39,42,44,45,47,52,57,58,67,69
2023-03-24,A,4,6,7,11,15,23,26,28,31,32,33,34,35,40,43,44,51,57,62,63
2023-03-24,P,7,10,11,13,14,18,22,25,29,30,32,35,41,44,48,53,55,61,66,68
2023-03-25,A,3,5,6,9,11,16,17,29,33,34,37,46,51,52,54,55,58,60,62,65
2023-03-25,P,2,3,6,11,14,36,37,38,46,47,49,51,52,56,57,61,64,65,66,69
2023-03-26,P,4,5,7,8,10,13,17,19,25,34,36,45,46,48,56,57,58,61,65,69
2023-03-26,A,1,2,6,9,10,11,16,22,26,28,36,39,41,53,54,55,56,65,67,69
2023-03-27,A,2,3,4,6,8,12,18,20,30,33,34,37,45,46,48,54,56,59,62,69
2023-03-27,P,5,6,8,9,13,25,31,32,34,44,47,48,52,53,54,56,61,65,66,69
2023-03-28,A,4,7,8,10,18,19,29,36,38,41,46,48,50,55,56,58,59,62,66,68
2023-03-28,P,1,3,7,10,12,13,20,21,24,27,29,32,36,42,50,52,54,59,63,67
2023-03-29,A,6,11,15,18,26,28,30,32,33,35,37,44,48,51,57,58,60,63,67,68
